song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,80,1996-01-01,day,{'isrc': 'GBAAA9600008'},https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,"[{'artist_name': 'Spice Girls', 'artist_id': '0uq5PttqEjj3IH1bzwcrXF'}]",0.768,0.864,11.0,-6.145,1.0,0.0324,0.101,0.0,0.162,0.891,110.008,173027.0
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,82,1991-09-24,day,{'isrc': 'USWB19901576'},https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0,"[{'artist_name': 'Red Hot Chili Peppers', 'artist_id': '0L8ExT028jH3ddEcZwqJJ5'}]",0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307.0
Smooth (feat. Rob Thomas),2pX4FpOgwItRVPPUFdRcxA,69,1999,year,{'isrc': 'USAR19900033'},https://open.spotify.com/track/2pX4FpOgwItRVPPUFdRcxA,"[{'artist_name': 'Santana', 'artist_id': '6GI52t8N5F02MxU0g5U69P'}, {'artist_name': 'Rob Thomas', 'artist_id': '3aBkeBhwadnWMWoVJ2CxJC'}]",,,,,,,,,,,,
"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",5qlJg0Wbj3sslxfwiaRNpq,76,1998-08-18,day,{'isrc': 'USSM19801545'},https://open.spotify.com/track/5qlJg0Wbj3sslxfwiaRNpq,"[{'artist_name': 'Aerosmith', 'artist_id': '7Ey4PD4MYsKc5I2dolUwbH'}]",,,,,,,,,,,,
I'll Make Love To You,7dfl9X38RhIvB3oSmmneq3,68,1994-08-30,day,{'isrc': 'USMO19400340'},https://open.spotify.com/track/7dfl9X38RhIvB3oSmmneq3,"[{'artist_name': 'Boyz II Men', 'artist_id': '6O74knDqdv3XaWtkII7Xjp'}]",,,,,,,,,,,,
All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,76,1994-10-28,day,{'isrc': 'USSM19400325'},https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",,,,,,,,,,,,
Iris,6Qyc6fS4DsZjB2mRW9DsQs,89,1998,year,{'isrc': 'USWB19800160'},https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,"[{'artist_name': 'The Goo Goo Dolls', 'artist_id': '2sil8z5kiy4r76CRTXxBCA'}]",0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533.0
"I'll Be Missing You (feat. Faith Evans, 112)",3QHONiXGMGU3z68mQInncF,72,2004-03-09,day,{'isrc': 'USBB40581044'},https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,"[{'artist_name': 'Diddy', 'artist_id': '59wfkuBoNyhDMQGCljbUbA'}, {'artist_name': 'Faith Evans', 'artist_id': '5NDMothbpdpq2xHqSjrrWn'}, {'artist_name': '112', 'artist_id': '7urq0VfqxEYEEiZUkebXT4'}]",0.862,0.479,7.0,-9.199,1.0,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520.0
Believe,2goLsvvODILDzeeiT4dAoR,80,1998,year,{'isrc': 'GBAHT9803002'},https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",0.652,0.917,6.0,-6.72,1.0,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027.0
You're Still The One,3x2ksaXI6EZUWidE2BiLXy,75,1997,year,{'isrc': 'USMR19887499'},https://open.spotify.com/track/3x2ksaXI6EZUWidE2BiLXy,"[{'artist_name': 'Shania Twain', 'artist_id': '5e4Dhzv426EvQe3aDb64jL'}]",,,,,,,,,,,,
End Of The Road,3l3xTXsUXeWlkPqzMs7mPD,71,1991-04-30,day,{'isrc': 'USMO19200465'},https://open.spotify.com/track/3l3xTXsUXeWlkPqzMs7mPD,"[{'artist_name': 'Boyz II Men', 'artist_id': '6O74knDqdv3XaWtkII7Xjp'}]",,,,,,,,,,,,
One Sweet Day,7ySbfLwdCwl1EM0zNCJZ38,68,1995-10-03,day,{'isrc': 'USSM19501117'},https://open.spotify.com/track/7ySbfLwdCwl1EM0zNCJZ38,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}, {'artist_name': 'Boyz II Men', 'artist_id': '6O74knDqdv3XaWtkII7Xjp'}]",0.569,0.495,1.0,-8.964,1.0,0.03,0.353,0.0,0.0839,0.302,128.228,281067.0
Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,76,1991-08-12,day,{'isrc': 'QMKHM1900001'},https://open.spotify.com/track/3VqHuw0wFlIHcIPWkhIbdQ,"[{'artist_name': 'Metallica', 'artist_id': '2ye2Wgw4gimLv2eAKyk1NB'}]",,,,,,,,,,,,
Jeremy,62nQ8UZVqR2RMvkJHkcO2o,71,1991-08-27,day,{'isrc': 'USSM19100674'},https://open.spotify.com/track/62nQ8UZVqR2RMvkJHkcO2o,"[{'artist_name': 'Pearl Jam', 'artist_id': '1w5Kfo2jwwIPruYS2UWh56'}]",,,,,,,,,,,,
Don't Speak,6urCAbunOQI4bLhmGpX7iS,79,1995-10-10,day,{'isrc': 'USIR19500279'},https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS,"[{'artist_name': 'No Doubt', 'artist_id': '0cQbJU1aAzvbEmTuljWLlF'}]",,,,,,,,,,,,
Tears in Heaven,1kgdslQYmeTR4thk9whoRw,71,1992-01-10,day,{'isrc': 'USRE19100010'},https://open.spotify.com/track/1kgdslQYmeTR4thk9whoRw,"[{'artist_name': 'Eric Clapton', 'artist_id': '6PAt558ZEZl0DmdXlnjMgD'}]",,,,,,,,,,,,
Torn,1Jaah2tmN9Hv81A87KZ1MU,80,1997-11-10,day,{'isrc': 'GBARL9700412'},https://open.spotify.com/track/1Jaah2tmN9Hv81A87KZ1MU,"[{'artist_name': 'Natalie Imbruglia', 'artist_id': '0dlOr0VIysztGWvU1dpjmP'}]",,,,,,,,,,,,
Vogue,27QvYgBk0CHOVHthWnkuWt,68,2009-09-18,day,{'isrc': 'USWB10903600'},https://open.spotify.com/track/27QvYgBk0CHOVHthWnkuWt,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.737,0.88,6.0,-6.449,1.0,0.0433,0.00379,0.00351,0.417,0.329,115.998,316813.0
Loser,5PntSbMHC1ud6Vvl8x56qd,71,1994-03-01,day,{'isrc': 'USGF19463401'},https://open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd,"[{'artist_name': 'Beck', 'artist_id': '3vbKDsSS70ZX9D2OcvbZmS'}]",0.654,0.611,2.0,-10.45,1.0,0.119,0.0337,0.000178,0.405,0.786,85.387,235000.0
Baby Got Back,1SAkL1mYNJlaqnBQxVZrRl,71,1992-01-01,day,{'isrc': 'USSM19100221'},https://open.spotify.com/track/1SAkL1mYNJlaqnBQxVZrRl,"[{'artist_name': 'Sir Mix-A-Lot', 'artist_id': '3TQ9JTBI2n2hfo7aRONEYV'}]",0.926,0.669,1.0,-11.271,1.0,0.301,0.0051,0.0,0.0887,0.642,128.462,262827.0
You Oughta Know - 2015 Remaster,3jS7bB0oXVOwGFZn3aE5NV,67,1995,year,{'isrc': 'USMV21500002'},https://open.spotify.com/track/3jS7bB0oXVOwGFZn3aE5NV,"[{'artist_name': 'Alanis Morissette', 'artist_id': '6ogn9necmbUdCppmNnGOdi'}]",,,,,,,,,,,,
U Can't Touch This,1B75hgRqe7A4fwee3g3Wmu,72,1990-02-20,day,{'isrc': 'USCA29000294'},https://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu,"[{'artist_name': 'MC Hammer', 'artist_id': '2rblp9fJo16ZPTcKDtlmKW'}]",,,,,,,,,,,,
Waterfalls,6qspW4YKycviDFjHBOaqUY,74,1994-11-15,day,{'isrc': 'USLF29400133'},https://open.spotify.com/track/6qspW4YKycviDFjHBOaqUY,"[{'artist_name': 'TLC', 'artist_id': '0TImkz4nPqjegtVSMZnMRq'}]",0.77,0.505,1.0,-7.345,1.0,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,279507.0
"Because You Loved Me (Theme from ""Up Close and Personal"")",28UMiBhn383n9S7GL4tsxD,74,1996-03-11,day,{'isrc': 'CAC229600025'},https://open.spotify.com/track/28UMiBhn383n9S7GL4tsxD,"[{'artist_name': 'Céline Dion', 'artist_id': '4S9EykWXhStSc15wEx8QFK'}]",,,,,,,,,,,,
Song 2 - 2012 Remaster,1FTSo4v6BOZH9QxKc3MbVM,79,1997-02-10,day,{'isrc': 'GBAYE1200348'},https://open.spotify.com/track/1FTSo4v6BOZH9QxKc3MbVM,"[{'artist_name': 'Blur', 'artist_id': '7MhMgCo0Bl0Kukl93PZbYS'}]",,,,,,,,,,,,
November Rain,3YRCqOhFifThpSRFJ1VWFM,80,1991-09-17,day,{'isrc': 'USGF19141510'},https://open.spotify.com/track/3YRCqOhFifThpSRFJ1VWFM,"[{'artist_name': ""Guns N' Roses"", 'artist_id': '3qm84nBOXUEQ2vnTfUTTFC'}]",0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,536067.0
Kiss from a Rose,3YKptz29AsOlm7WAVnztBh,74,1994-05-31,day,{'isrc': 'USWB19900917'},https://open.spotify.com/track/3YKptz29AsOlm7WAVnztBh,"[{'artist_name': 'Seal', 'artist_id': '5GtMEZEeFFsuHY8ad4kOxv'}]",0.583,0.532,10.0,-7.11,0.0,0.0309,0.684,0.0,0.306,0.223,131.741,288427.0
Un-Break My Heart,5Ihd9HrPvOADyVoonH9ZjB,71,1996-06-18,day,{'isrc': 'USLF29600015'},https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB,"[{'artist_name': 'Toni Braxton', 'artist_id': '3X458ddYA2YcVWuVIGGOYe'}]",0.625,0.426,2.0,-8.392,0.0,0.0271,0.413,0.0,0.116,0.112,110.018,270333.0
Amazed,6qc34bnVOyqGDPni8H5W0U,68,1999,year,{'isrc': 'USBN19800111'},https://open.spotify.com/track/6qc34bnVOyqGDPni8H5W0U,"[{'artist_name': 'Lonestar', 'artist_id': '3qbnxnvUqR14MJ9g8QwZJK'}]",,,,,,,,,,,,
Live Forever - Remastered,6TlQ5fbojNRuG0hPQMbxeW,68,1994,year,{'isrc': 'GBQCP1400011'},https://open.spotify.com/track/6TlQ5fbojNRuG0hPQMbxeW,"[{'artist_name': 'Oasis', 'artist_id': '2DaxqgrOhkeH0fpeiQq2f4'}]",,,,,,,,,,,,
I'd Do Anything For Love (But I Won't Do That) - Single Edit,391CwgcBxvUHmEKda2b5In,60,1993,year,{'isrc': 'USMC19341323'},https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In,"[{'artist_name': 'Meat Loaf', 'artist_id': '7dnB1wSxbYa8CejeVg98hz'}]",0.419,0.672,2.0,-6.353,1.0,0.092,0.623,0.0,0.412,0.304,105.212,316467.0
Common People - Full Length Version,2fXKyAyPrEa24c6PJyqznF,67,1995-10-30,day,{'isrc': 'GBAAN9500078'},https://open.spotify.com/track/2fXKyAyPrEa24c6PJyqznF,"[{'artist_name': 'Pulp', 'artist_id': '36E7oYfz3LLRto6l2WmDcD'}]",,,,,,,,,,,,
Jump Around - 30 Years Remaster,7L93GESzq43UkKUt5FsOCq,75,2022-07-22,day,{'isrc': 'USTB12100088'},https://open.spotify.com/track/7L93GESzq43UkKUt5FsOCq,"[{'artist_name': 'House Of Pain', 'artist_id': '0AuW7OCyKfFrsMbtHrYgIV'}]",,,,,,,,,,,,
Friends in Low Places,73CLLmbqByFeUxURAJP9Ks,50,2023-08-29,day,{'isrc': 'CAENV2300066'},https://open.spotify.com/track/73CLLmbqByFeUxURAJP9Ks,"[{'artist_name': 'Garth Brooks Tribute', 'artist_id': '16zJYtgH1ahoF2qRSRzouA'}]",,,,,,,,,,,,
Everybody Hurts,6PypGyiu0Y2lCDBN1XZEnP,74,1992-10-05,day,{'isrc': 'USWB19901548'},https://open.spotify.com/track/6PypGyiu0Y2lCDBN1XZEnP,"[{'artist_name': 'R.E.M.', 'artist_id': '4KWTAlx2RvbpseOGMEmROg'}]",0.467,0.324,2.0,-10.451,1.0,0.0255,0.615,0.0248,0.118,0.166,94.301,320267.0
Ironic - 2015 Remaster,1d6KS9GH06JAd19uiBy9IE,73,1995,year,{'isrc': 'USMV21500010'},https://open.spotify.com/track/1d6KS9GH06JAd19uiBy9IE,"[{'artist_name': 'Alanis Morissette', 'artist_id': '6ogn9necmbUdCppmNnGOdi'}]",,,,,,,,,,,,
I Swear,4WUnM4KNZ0kjp0CUeoyOnS,69,1994-01-01,day,{'isrc': 'USAT29400058'},https://open.spotify.com/track/4WUnM4KNZ0kjp0CUeoyOnS,"[{'artist_name': 'All-4-One', 'artist_id': '1B8ySGDAiXTCvnJNH4HSCG'}]",0.532,0.407,6.0,-9.658,0.0,0.0233,0.235,0.0,0.117,0.23,83.207,259853.0
Ice Ice Baby,3XVozq1aeqsJwpXrEZrDJ9,70,2008-11-04,day,{'isrc': 'USA560845821'},https://open.spotify.com/track/3XVozq1aeqsJwpXrEZrDJ9,"[{'artist_name': 'Vanilla Ice', 'artist_id': '7GXXMm3DB1VswVcuGyInUd'}]",0.979,0.792,2.0,-2.784,1.0,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,254467.0
Livin' la Vida Loca,0Ph6L4l8dYUuXFmb71Ajnd,74,1999,year,{'isrc': 'NLB639920005'},https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd,"[{'artist_name': 'Ricky Martin', 'artist_id': '7slfeZO9LsJbWgpkIoXBUJ'}]",0.425,0.954,1.0,-3.756,0.0,0.0476,0.00411,0.0,0.0555,0.933,178.043,243160.0
The Sign,0hrBpAOgrt8RXigk83LLNE,72,1993-12-24,day,{'isrc': 'SEVJH0803404'},https://open.spotify.com/track/0hrBpAOgrt8RXigk83LLNE,"[{'artist_name': 'Ace of Base', 'artist_id': '5ksRONqssB7BR161NTtJAm'}]",0.808,0.786,4.0,-6.897,0.0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,191240.0
That's The Way Love Goes,29rQJydAlO0uMyWvRIZxQg,66,1993-05-18,day,{'isrc': 'GBAAA9300170'},https://open.spotify.com/track/29rQJydAlO0uMyWvRIZxQg,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.703,0.7,5.0,-6.789,1.0,0.0693,0.302,0.471,0.0718,0.582,97.675,265107.0
No Scrubs,1KGi9sZVMeszgZOWivFpxs,81,1999-02-23,day,{'isrc': 'USLF29900479'},https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,"[{'artist_name': 'TLC', 'artist_id': '0TImkz4nPqjegtVSMZnMRq'}]",0.743,0.675,8.0,-4.267,0.0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400.0
All I Wanna Do,3ZpQiJ78LKINrW9SQTgbXd,70,1993-08-03,day,{'isrc': 'USAM19300013'},https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd,"[{'artist_name': 'Sheryl Crow', 'artist_id': '4TKTii6gnOnUXQHyuo9JaD'}]",0.82,0.528,9.0,-11.179,1.0,0.0321,0.111,0.0186,0.257,0.931,120.091,272107.0
Good Riddance (Time of Your Life),6ORqU0bHbVCRjXm9AjyHyZ,81,1997-10-14,day,{'isrc': 'USRE19700545'},https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ,"[{'artist_name': 'Green Day', 'artist_id': '7oPftvlwr6VrsViSDV7fJY'}]",,,,,,,,,,,,
The Keys of the Kingdom,2xMrXZ47OKUBVgT7SioStk,0,2020-12-01,day,{'isrc': 'usy282001071'},https://open.spotify.com/track/2xMrXZ47OKUBVgT7SioStk,"[{'artist_name': 'Andrew Higgins', 'artist_id': '5Onizol6QrYRjv5CHLY2uG'}, {'artist_name': 'Ben Martin', 'artist_id': '2UWbUQv1JAr9ovbp8XyVaF'}, {'artist_name': 'Grant Teserovitch', 'artist_id': '5nKNnws1S2hLUsyW31J1gL'}, {'artist_name': 'Joseph Ivan', 'artist_id': '4TeLiE4CwfsO3g2fJjKphx'}, {'artist_name': 'Kat Eroskey', 'artist_id': '09UJMtbJnJzbl6vbjGS9X3'}, {'artist_name': 'Mackenzie Coleman', 'artist_id': '6QIQVbfP29R8N9CccfG45f'}, {'artist_name': 'Matt Abbott', 'artist_id': '57pcIPocnxWpTz1cxWzH2P'}, {'artist_name': 'Natalie Rocke', 'artist_id': '5OojdgSMR0ngQKioHiBJj4'}, {'artist_name': 'Shelby Murray', 'artist_id': '3wiUAtQJpI3pVlwoIGqytM'}, {'artist_name': 'Taylor Wallace', 'artist_id': '7hG0cDKBz0ZB7Y1CL8EwLG'}, {'artist_name': 'Tom Myers', 'artist_id': '6UeCZHdMBpDuJBu4vsxVIK'}, {'artist_name': 'Zach Leininger', 'artist_id': '6eEjLgB90HGs4pbmXE9kqq'}, {'artist_name': 'Ziyad Tooles', 'artist_id': '39TAYErH0aiEBWTTn0QHAd'}]",,,,,,,,,,,,
Come As You Are,4P5KoWXOxwuobLmHXLMobV,78,1991-09-26,day,{'isrc': 'USGF19942503'},https://open.spotify.com/track/4P5KoWXOxwuobLmHXLMobV,"[{'artist_name': 'Nirvana', 'artist_id': '6olE6TJLqED3rqDCT0FyPh'}]",0.5,0.824,4.0,-5.846,0.0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920.0
Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,78,1994-03-09,day,{'isrc': 'USAM19400007'},https://open.spotify.com/track/2EoOZnxNgtmZaD8uUmz2nD,"[{'artist_name': 'Soundgarden', 'artist_id': '5xUf6j4upBrXZPg6AI4MRK'}]",,,,,,,,,,,,
Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,57,1990-06-12,day,{'isrc': 'USSM19000412'},https://open.spotify.com/track/0gLQ6jhJsyYfl7PrD1RZ7X,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.256,0.463,5.0,-10.959,1.0,0.0382,0.442,0.0,0.121,0.354,205.362,209293.0
MMMBop,0lnxrQAd9ZxbhBBe7d8FO8,67,1997-01-01,day,{'isrc': 'USMR19786791'},https://open.spotify.com/track/0lnxrQAd9ZxbhBBe7d8FO8,"[{'artist_name': 'Hanson', 'artist_id': '0SdiiPkr02EUdekHZJkt58'}]",0.683,0.937,9.0,-6.335,1.0,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653.0
Hallelujah,3pRaLNL3b8x5uBOcsgvdqM,70,1994,year,{'isrc': 'USSM19400915'},https://open.spotify.com/track/3pRaLNL3b8x5uBOcsgvdqM,"[{'artist_name': 'Jeff Buckley', 'artist_id': '3nnQpaTvKb5jCQabZefACI'}]",,,,,,,,,,,,
No Diggity,6MdqqkQ8sSC0WB4i8PyRuQ,78,1996-09-09,day,{'isrc': 'USIR19600978'},https://open.spotify.com/track/6MdqqkQ8sSC0WB4i8PyRuQ,"[{'artist_name': 'Blackstreet', 'artist_id': '2P3cjUru4H3fhSXXNxE9kA'}, {'artist_name': 'Dr. Dre', 'artist_id': '6DPYiyq5kWVQS4RGwxzPC7'}, {'artist_name': 'Queen Pen', 'artist_id': '0VbIlorLz3I5SEtIsc5vAr'}]",0.868,0.646,1.0,-4.674,0.0,0.288,0.303,0.0,0.284,0.67,88.641,304600.0
I Want It That Way,47BBI51FKFwOMlIiX6m8ya,83,1999-05-18,day,{'isrc': 'USJI19910614'},https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya,"[{'artist_name': 'Backstreet Boys', 'artist_id': '5rSXSAkZ67PYJSvpUpkOr7'}]",,,,,,,,,,,,
Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,76,1999-07-19,day,{'isrc': 'DEH259900010'},https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs,"[{'artist_name': 'Lou Bega', 'artist_id': '46lnlnlU0dXTDpoAUmH6Qx'}]",0.622,0.807,5.0,-6.752,0.0,0.408,0.103,0.0,0.306,0.892,174.06,220293.0
Doo Wop (That Thing),0uEp9E98JB5awlA084uaIg,76,1998-08-25,day,{'isrc': 'USSM19802337'},https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg,"[{'artist_name': 'Ms. Lauryn Hill', 'artist_id': '2Mu5NfyYm8n5iTomuKAEHl'}]",,,,,,,,,,,,
Whoomp! There It Is - Radio Edit,3oWXoSkjdbTlQlteizN7Hb,60,1993-05-07,day,{'isrc': 'US25X1900111'},https://open.spotify.com/track/3oWXoSkjdbTlQlteizN7Hb,"[{'artist_name': 'Tag Team', 'artist_id': '3NfJ6VPVz0lf3jWy5F1N7g'}]",,,,,,,,,,,,
I Love You Always Forever,1PEqh7awkpuepLBSq8ZwqD,71,1996-04-16,day,{'isrc': 'USAT29600040'},https://open.spotify.com/track/1PEqh7awkpuepLBSq8ZwqD,"[{'artist_name': 'Donna Lewis', 'artist_id': '2EfG2EoT8GFJrMiilbTVl2'}]",0.744,0.453,5.0,-11.977,1.0,0.0348,0.627,0.421,0.0898,0.122,103.773,239960.0
Jump,27AHAtAirQapVldIm4c9ZX,66,1992-03-17,day,{'isrc': 'USSM19200533'},https://open.spotify.com/track/27AHAtAirQapVldIm4c9ZX,"[{'artist_name': 'Kris Kross', 'artist_id': '2zrZfs23sjuHDv4E6YRmNf'}]",0.749,0.745,2.0,-10.625,1.0,0.164,0.000501,0.00403,0.333,0.481,101.972,195107.0
"Nuthin' But A ""G"" Thang",5Tbpp3OLLClPJF8t1DmrFD,77,1992-12-15,day,{'isrc': 'USIR19200849'},https://open.spotify.com/track/5Tbpp3OLLClPJF8t1DmrFD,"[{'artist_name': 'Dr. Dre', 'artist_id': '6DPYiyq5kWVQS4RGwxzPC7'}, {'artist_name': 'Snoop Dogg', 'artist_id': '7hJcb9fa4alzcOq3EaNPoG'}]",,,,,,,,,,,,
